checkpoint,eval_model,jpeg_quality,image,prompt,psnr_immunized,ssim_imm_orig,ssim_clean_edit,ssim_imm_edit,disrupted
sd15_only,sd35,70,image_115.png,A person in a tram stop,35.864,0.9532,0.27,0.2677,0
sd15_only,sd35,70,image_115.png,A person in a fish market,35.864,0.9532,0.268,0.267,0
sd15_only,sd35,none,image_121.png,A person in a basement,88.546,1.0,0.2206,0.223,0
sd15_only,sd35,none,image_121.png,A person in a dormitory,88.546,1.0,0.2187,0.221,0
sd15_only,sd35,75,image_121.png,A person in a basement,39.151,0.968,0.2206,0.2193,0
sd15_only,sd35,75,image_121.png,A person in a dormitory,39.151,0.968,0.2187,0.2157,0
sd15_only,sd35,70,image_121.png,A person in a basement,38.559,0.964,0.2206,0.2184,0
sd15_only,sd35,70,image_121.png,A person in a dormitory,38.559,0.964,0.2187,0.2161,0
sd15_only,sd35,none,image_129.png,A person in a tech startup,86.221,1.0,0.2731,0.2718,0
sd15_only,sd35,none,image_129.png,A person in a brewery tour,86.221,1.0,0.2717,0.273,0
sd15_only,sd35,75,image_129.png,A person in a tech startup,37.872,0.9747,0.2731,0.2701,0
sd15_only,sd35,75,image_129.png,A person in a brewery tour,37.872,0.9747,0.2717,0.269,0
sd15_only,sd35,70,image_129.png,A person in a tech startup,37.154,0.9712,0.2731,0.2678,0
sd15_only,sd35,70,image_129.png,A person in a brewery tour,37.154,0.9712,0.2717,0.2697,0
sd15_only,sd35,none,image_133.png,A person in a laundry room,81.012,1.0,0.2079,0.2076,0
sd15_only,sd35,none,image_133.png,A person in a tech startup,81.012,1.0,0.208,0.2076,0
sd15_only,sd35,75,image_133.png,A person in a laundry room,34.986,0.962,0.2079,0.2045,0
sd15_only,sd35,75,image_133.png,A person in a tech startup,34.986,0.962,0.208,0.2055,0
sd15_only,sd35,70,image_133.png,A person in a laundry room,34.354,0.9569,0.2079,0.2047,0
sd15_only,sd35,70,image_133.png,A person in a tech startup,34.354,0.9569,0.208,0.2045,0
sd15_only,sd35,none,image_135.png,A person in a music studio,85.55,1.0,0.1799,0.181,0
sd15_only,sd35,none,image_135.png,A person in a local crafts market,85.55,1.0,0.1811,0.1822,0
sd15_only,sd35,75,image_135.png,A person in a music studio,37.128,0.9565,0.1799,0.1789,0
sd15_only,sd35,75,image_135.png,A person in a local crafts market,37.128,0.9565,0.1811,0.177,0
sd15_only,sd35,70,image_135.png,A person in a music studio,36.489,0.9514,0.1799,0.1766,0
sd15_only,sd35,70,image_135.png,A person in a local crafts market,36.489,0.9514,0.1811,0.1787,0
sd15_only,sd35,none,image_142.png,A person in a bowling alley,90.546,1.0,0.2365,0.2387,0
sd15_only,sd35,none,image_142.png,A person in a climbing wall,90.546,1.0,0.2382,0.2371,0
sd15_only,sd35,75,image_142.png,A person in a bowling alley,38.947,0.9624,0.2365,0.2365,0
sd15_only,sd35,75,image_142.png,A person in a climbing wall,38.947,0.9624,0.2382,0.2382,0
sd15_only,sd35,70,image_142.png,A person in a bowling alley,38.353,0.9578,0.2365,0.2349,0
sd15_only,sd35,70,image_142.png,A person in a climbing wall,38.353,0.9578,0.2382,0.2329,0
sd15_only,sd35,none,image_149.png,A person in a music and arts festival,90.458,1.0,0.2215,0.217,0
sd15_only,sd35,none,image_149.png,A person in a costume party,90.458,1.0,0.2173,0.2174,0
sd15_only,sd35,75,image_149.png,A person in a music and arts festival,40.573,0.9676,0.2215,0.2133,0
sd15_only,sd35,75,image_149.png,A person in a costume party,40.573,0.9676,0.2173,0.2146,0
sd15_only,sd35,70,image_149.png,A person in a music and arts festival,39.959,0.9635,0.2215,0.2131,0
sd15_only,sd35,70,image_149.png,A person in a costume party,39.959,0.9635,0.2173,0.2128,0
sd15_only,sd35,none,image_151.png,A person in a charity art auction,73.329,1.0,0.3573,0.3572,0
sd15_only,sd35,none,image_151.png,A person in a customs checkpoint,73.329,1.0,0.3549,0.3582,0
sd15_only,sd35,75,image_151.png,A person in a charity art auction,39.517,0.9607,0.3573,0.3514,0
sd15_only,sd35,75,image_151.png,A person in a customs checkpoint,39.517,0.9607,0.3549,0.3521,0
sd15_only,sd35,70,image_151.png,A person in a charity art auction,38.926,0.9562,0.3573,0.3501,0
sd15_only,sd35,70,image_151.png,A person in a customs checkpoint,38.926,0.9562,0.3549,0.3506,0
sd15_only,sd35,none,image_152.png,A person in a city food tour,87.704,1.0,0.2362,0.2379,0
sd15_only,sd35,none,image_152.png,A person in a flea market,87.704,1.0,0.2386,0.2372,0
sd15_only,sd35,75,image_152.png,A person in a city food tour,38.405,0.9636,0.2362,0.2359,0
sd15_only,sd35,75,image_152.png,A person in a flea market,38.405,0.9636,0.2386,0.2347,0
sd15_only,sd35,70,image_152.png,A person in a city food tour,37.805,0.9592,0.2362,0.2346,0
sd15_only,sd35,70,image_152.png,A person in a flea market,37.805,0.9592,0.2386,0.2343,0
sd15_only,sd35,none,image_160.png,A person in a flower garden,55.168,0.9999,0.2196,0.2192,0
sd15_only,sd35,none,image_160.png,A person in a sports field,55.168,0.9999,0.2203,0.2199,0
sd15_only,sd35,75,image_160.png,A person in a flower garden,36.635,0.9549,0.2196,0.2162,0
sd15_only,sd35,75,image_160.png,A person in a sports field,36.635,0.9549,0.2203,0.2145,0
sd15_only,sd35,70,image_160.png,A person in a flower garden,36.002,0.9497,0.2196,0.2169,0
sd15_only,sd35,70,image_160.png,A person in a sports field,36.002,0.9497,0.2203,0.2179,0
sd15_only,sd35,none,image_163.png,A person in a slum,85.929,1.0,0.2288,0.2279,0
sd15_only,sd35,none,image_163.png,A person in a nightclub,85.929,1.0,0.2294,0.2289,0
sd15_only,sd35,75,image_163.png,A person in a slum,37.266,0.9674,0.2288,0.2274,0
sd15_only,sd35,75,image_163.png,A person in a nightclub,37.266,0.9674,0.2294,0.2263,0
sd15_only,sd35,70,image_163.png,A person in a slum,36.274,0.9608,0.2288,0.2284,0
sd15_only,sd35,70,image_163.png,A person in a nightclub,36.274,0.9608,0.2294,0.2242,0
sd15_only,sd35,none,image_165.png,A person in a digital art gallery,86.975,1.0,0.2745,0.2731,0
sd15_only,sd35,none,image_165.png,A person in a cocktail bar,86.975,1.0,0.2732,0.2741,0
sd15_only,sd35,75,image_165.png,A person in a digital art gallery,38.145,0.9638,0.2745,0.272,0
sd15_only,sd35,75,image_165.png,A person in a cocktail bar,38.145,0.9638,0.2732,0.2705,0
sd15_only,sd35,70,image_165.png,A person in a digital art gallery,37.483,0.9594,0.2745,0.2719,0
sd15_only,sd35,70,image_165.png,A person in a cocktail bar,37.483,0.9594,0.2732,0.2712,0
sd15_only,sd35,none,image_169.png,A person in a technology fair,90.012,1.0,0.1727,0.1722,0
sd15_only,sd35,none,image_169.png,A person in a food truck park,90.012,1.0,0.1737,0.1711,0
sd15_only,sd35,75,image_169.png,A person in a technology fair,38.645,0.9644,0.1727,0.1704,0
sd15_only,sd35,75,image_169.png,A person in a food truck park,38.645,0.9644,0.1737,0.1697,0
sd15_only,sd35,70,image_169.png,A person in a technology fair,38.074,0.96,0.1727,0.1714,0
sd15_only,sd35,70,image_169.png,A person in a food truck park,38.074,0.96,0.1737,0.1706,0
sd15_only,sd35,none,image_170.png,A person in a casino lounge,58.789,0.9999,0.2821,0.2827,0
sd15_only,sd35,none,image_170.png,A person in a dance festival,58.789,0.9999,0.2828,0.2809,0
sd15_only,sd35,75,image_170.png,A person in a casino lounge,37.211,0.9664,0.2821,0.279,0
sd15_only,sd35,75,image_170.png,A person in a dance festival,37.211,0.9664,0.2828,0.2821,0
sd15_only,sd35,70,image_170.png,A person in a casino lounge,36.662,0.9624,0.2821,0.2806,0
sd15_only,sd35,70,image_170.png,A person in a dance festival,36.662,0.9624,0.2828,0.2803,0
sd15_only,sd35,none,image_180.png,A person in a rooftop lounge,89.445,1.0,0.2182,0.2188,0
sd15_only,sd35,none,image_180.png,A person in a gym sauna,89.445,1.0,0.2196,0.2196,0
sd15_only,sd35,75,image_180.png,A person in a rooftop lounge,35.464,0.9489,0.2182,0.2154,0
sd15_only,sd35,75,image_180.png,A person in a gym sauna,35.464,0.9489,0.2196,0.2164,0
sd15_only,sd35,70,image_180.png,A person in a rooftop lounge,34.882,0.9425,0.2182,0.2139,0
sd15_only,sd35,70,image_180.png,A person in a gym sauna,34.882,0.9425,0.2196,0.218,0
sd15_only,sd35,none,image_181.png,A person in a butcher shop,91.779,1.0,0.1376,0.1368,0
sd15_only,sd35,none,image_181.png,A person in a highway rest stop,91.779,1.0,0.1372,0.1386,0
sd15_only,sd35,75,image_181.png,A person in a butcher shop,40.192,0.9658,0.1376,0.1334,0
sd15_only,sd35,75,image_181.png,A person in a highway rest stop,40.192,0.9658,0.1372,0.1348,0
sd15_only,sd35,70,image_181.png,A person in a butcher shop,39.617,0.9621,0.1376,0.1354,0
sd15_only,sd35,70,image_181.png,A person in a highway rest stop,39.617,0.9621,0.1372,0.1345,0
sd15_only,sd35,none,image_185.png,A person in a golf course clubhouse,89.413,1.0,0.2461,0.2454,0
sd15_only,sd35,none,image_185.png,A person in a rehab facility,89.413,1.0,0.2481,0.2449,0
sd15_only,sd35,75,image_185.png,A person in a golf course clubhouse,38.523,0.968,0.2461,0.2416,0
sd15_only,sd35,75,image_185.png,A person in a rehab facility,38.523,0.968,0.2481,0.2421,0
sd15_only,sd35,70,image_185.png,A person in a golf course clubhouse,37.94,0.9642,0.2461,0.2461,0
sd15_only,sd35,70,image_185.png,A person in a rehab facility,37.94,0.9642,0.2481,0.2409,0
sd15_only,sd35,none,image_186.png,A person in a community arts and crafts market,78.125,1.0,0.2715,0.2706,0
sd15_only,sd35,none,image_186.png,A person in a church sanctuary,78.125,1.0,0.2698,0.2699,0
sd15_only,sd35,75,image_186.png,A person in a community arts and crafts market,35.882,0.9654,0.2715,0.2663,0
sd15_only,sd35,75,image_186.png,A person in a church sanctuary,35.882,0.9654,0.2698,0.2676,0
sd15_only,sd35,70,image_186.png,A person in a community arts and crafts market,35.1,0.9609,0.2715,0.2677,0
sd15_only,sd35,70,image_186.png,A person in a church sanctuary,35.1,0.9609,0.2698,0.2666,0
sd15_only,sd35,none,image_189.png,A person in a vintage arts fair,84.628,1.0,0.2023,0.2017,0
sd15_only,sd35,none,image_189.png,A person in a bowling alley,84.628,1.0,0.2018,0.2037,0
sd15_only,sd35,75,image_189.png,A person in a vintage arts fair,35.649,0.9561,0.2023,0.1989,0
sd15_only,sd35,75,image_189.png,A person in a bowling alley,35.649,0.9561,0.2018,0.2012,0
sd15_only,sd35,70,image_189.png,A person in a vintage arts fair,35.021,0.9513,0.2023,0.198,0
sd15_only,sd35,70,image_189.png,A person in a bowling alley,35.021,0.9513,0.2018,0.2008,0
sd15_only,sd35,none,image_201.png,A person in a high-end restaurant,88.0,1.0,0.1569,0.1576,0
sd15_only,sd35,none,image_201.png,A person in a bowling alley,88.0,1.0,0.1563,0.1567,0
sd15_only,sd35,75,image_201.png,A person in a high-end restaurant,38.861,0.9611,0.1569,0.154,0
sd15_only,sd35,75,image_201.png,A person in a bowling alley,38.861,0.9611,0.1563,0.1538,0
sd15_only,sd35,70,image_201.png,A person in a high-end restaurant,38.32,0.9559,0.1569,0.1553,0
sd15_only,sd35,70,image_201.png,A person in a bowling alley,38.32,0.9559,0.1563,0.1538,0
sd15_only,sd35,none,image_203.png,A person in a gymnasium,88.822,1.0,0.2481,0.2471,0
sd15_only,sd35,none,image_203.png,A person in a brothel,88.822,1.0,0.2466,0.2487,0
sd15_only,sd35,75,image_203.png,A person in a gymnasium,40.105,0.9774,0.2481,0.2436,0
sd15_only,sd35,75,image_203.png,A person in a brothel,40.105,0.9774,0.2466,0.2451,0
sd15_only,sd35,70,image_203.png,A person in a gymnasium,39.505,0.9748,0.2481,0.243,0
sd15_only,sd35,70,image_203.png,A person in a brothel,39.505,0.9748,0.2466,0.2418,0
sd15_only,sd35,none,image_209.png,A person in a summer camp,85.107,1.0,0.2036,0.2044,0
sd15_only,sd35,none,image_209.png,A person in a TV studio,85.107,1.0,0.2013,0.2012,0
sd15_only,sd35,75,image_209.png,A person in a summer camp,38.369,0.9667,0.2036,0.2003,0
sd15_only,sd35,75,image_209.png,A person in a TV studio,38.369,0.9667,0.2013,0.2012,0
sd15_only,sd35,70,image_209.png,A person in a summer camp,37.519,0.961,0.2036,0.2001,0
sd15_only,sd35,70,image_209.png,A person in a TV studio,37.519,0.961,0.2013,0.1981,0
sd15_only,sd35,none,image_212.png,A person in a street vendor stand,67.684,1.0,0.2181,0.2199,0
sd15_only,sd35,none,image_212.png,A person in a dog park picnic,67.684,1.0,0.2179,0.2228,0
sd15_only,sd35,75,image_212.png,A person in a street vendor stand,38.251,0.9716,0.2181,0.2172,0
sd15_only,sd35,75,image_212.png,A person in a dog park picnic,38.251,0.9716,0.2179,0.2183,0
sd15_only,sd35,70,image_212.png,A person in a street vendor stand,37.593,0.968,0.2181,0.2165,0
sd15_only,sd35,70,image_212.png,A person in a dog park picnic,37.593,0.968,0.2179,0.2158,0
sd15_only,sd35,none,image_213.png,A person in a science museum exhibit,90.413,1.0,0.2112,0.2099,0
sd15_only,sd35,none,image_213.png,A person in a woodworking shop,90.413,1.0,0.2094,0.2108,0
sd15_only,sd35,75,image_213.png,A person in a science museum exhibit,39.004,0.9698,0.2112,0.2089,0
sd15_only,sd35,75,image_213.png,A person in a woodworking shop,39.004,0.9698,0.2094,0.2076,0
sd15_only,sd35,70,image_213.png,A person in a science museum exhibit,38.463,0.966,0.2112,0.2057,0
sd15_only,sd35,70,image_213.png,A person in a woodworking shop,38.463,0.966,0.2094,0.2062,0
multimodel_h1a,sd35,none,image_1.png,A person in a weekend market,50.412,0.9989,0.2546,0.254,0
multimodel_h1a,sd35,none,image_1.png,A person in a police evidence room,50.412,0.9989,0.2548,0.2545,0
multimodel_h1a,sd35,75,image_1.png,A person in a weekend market,38.228,0.9628,0.2546,0.2509,0
multimodel_h1a,sd35,75,image_1.png,A person in a police evidence room,38.228,0.9628,0.2548,0.251,0
multimodel_h1a,sd35,70,image_1.png,A person in a weekend market,37.647,0.9585,0.2546,0.2496,0
multimodel_h1a,sd35,70,image_1.png,A person in a police evidence room,37.647,0.9585,0.2548,0.2502,0
multimodel_h1a,sd35,none,image_3.png,A person in a weekend market,45.07,0.9971,0.2342,0.2346,0
multimodel_h1a,sd35,none,image_3.png,A person in a TV newsroom,45.07,0.9971,0.232,0.2337,0
multimodel_h1a,sd35,75,image_3.png,A person in a weekend market,36.676,0.958,0.2342,0.2305,0
multimodel_h1a,sd35,75,image_3.png,A person in a TV newsroom,36.676,0.958,0.232,0.2311,0
multimodel_h1a,sd35,70,image_3.png,A person in a weekend market,36.154,0.9528,0.2342,0.2306,0
multimodel_h1a,sd35,70,image_3.png,A person in a TV newsroom,36.154,0.9528,0.232,0.2324,0
multimodel_h1a,sd35,none,image_5.png,A person in a church sanctuary,43.575,0.9946,0.2386,0.2373,0
multimodel_h1a,sd35,none,image_5.png,A person in a charity art auction,43.575,0.9946,0.239,0.2386,0
multimodel_h1a,sd35,75,image_5.png,A person in a church sanctuary,36.966,0.962,0.2386,0.2342,0
multimodel_h1a,sd35,75,image_5.png,A person in a charity art auction,36.966,0.962,0.239,0.233,0
multimodel_h1a,sd35,70,image_5.png,A person in a church sanctuary,36.376,0.9574,0.2386,0.2327,0
multimodel_h1a,sd35,70,image_5.png,A person in a charity art auction,36.376,0.9574,0.239,0.2342,0
multimodel_h1a,sd35,none,image_9.png,A person in a sports field,42.984,0.9945,0.1807,0.1781,0
multimodel_h1a,sd35,none,image_9.png,A person in a waterside cafe,42.984,0.9945,0.1822,0.1796,0
multimodel_h1a,sd35,75,image_9.png,A person in a sports field,38.156,0.9685,0.1807,0.1764,0
multimodel_h1a,sd35,75,image_9.png,A person in a waterside cafe,38.156,0.9685,0.1822,0.1747,0
multimodel_h1a,sd35,70,image_9.png,A person in a sports field,37.502,0.9638,0.1807,0.1772,0
multimodel_h1a,sd35,70,image_9.png,A person in a waterside cafe,37.502,0.9638,0.1822,0.1774,0
multimodel_h1a,sd35,none,image_13.png,A person in a drive-in theater,47.54,0.9971,0.1898,0.189,0
multimodel_h1a,sd35,none,image_13.png,A person in a shelter,47.54,0.9971,0.1902,0.1895,0
multimodel_h1a,sd35,75,image_13.png,A person in a drive-in theater,38.107,0.963,0.1898,0.1862,0
multimodel_h1a,sd35,75,image_13.png,A person in a shelter,38.107,0.963,0.1902,0.1871,0
multimodel_h1a,sd35,70,image_13.png,A person in a drive-in theater,37.483,0.959,0.1898,0.1865,0
multimodel_h1a,sd35,70,image_13.png,A person in a shelter,37.483,0.959,0.1902,0.1871,0
multimodel_h1a,sd35,none,image_18.png,A person in a food truck park,42.291,0.9955,0.2625,0.2571,0
multimodel_h1a,sd35,none,image_18.png,A person in a ice cream parlor,42.291,0.9955,0.2633,0.2607,0
multimodel_h1a,sd35,75,image_18.png,A person in a food truck park,37.064,0.9657,0.2625,0.256,0
multimodel_h1a,sd35,75,image_18.png,A person in a ice cream parlor,37.064,0.9657,0.2633,0.2554,0
multimodel_h1a,sd35,70,image_18.png,A person in a food truck park,36.544,0.962,0.2625,0.2576,0
multimodel_h1a,sd35,70,image_18.png,A person in a ice cream parlor,36.544,0.962,0.2633,0.2576,0
multimodel_h1a,sd35,none,image_22.png,A person in a betting shop,43.42,0.9944,0.1606,0.1582,0
multimodel_h1a,sd35,none,image_22.png,A person in a charity art auction,43.42,0.9944,0.161,0.1567,0
multimodel_h1a,sd35,75,image_22.png,A person in a betting shop,37.435,0.9604,0.1606,0.1543,0
multimodel_h1a,sd35,75,image_22.png,A person in a charity art auction,37.435,0.9604,0.161,0.1538,0
multimodel_h1a,sd35,70,image_22.png,A person in a betting shop,36.994,0.9564,0.1606,0.1549,0
multimodel_h1a,sd35,70,image_22.png,A person in a charity art auction,36.994,0.9564,0.161,0.1537,0
multimodel_h1a,sd35,none,image_23.png,A person in a shelter,38.516,0.9893,0.234,0.2311,0
multimodel_h1a,sd35,none,image_23.png,A person in a local art market,38.516,0.9893,0.2309,0.2278,0
multimodel_h1a,sd35,75,image_23.png,A person in a shelter,35.144,0.949,0.234,0.2235,0
multimodel_h1a,sd35,75,image_23.png,A person in a local art market,35.144,0.949,0.2309,0.2247,0
multimodel_h1a,sd35,70,image_23.png,A person in a shelter,34.801,0.9439,0.234,0.2252,0
multimodel_h1a,sd35,70,image_23.png,A person in a local art market,34.801,0.9439,0.2309,0.2244,0
multimodel_h1a,sd35,none,image_29.png,A person in a historic landmark event,46.2,0.9973,0.2498,0.2491,0
multimodel_h1a,sd35,none,image_29.png,A person in a gymnasium,46.2,0.9973,0.2473,0.2457,0
multimodel_h1a,sd35,75,image_29.png,A person in a historic landmark event,38.733,0.9735,0.2498,0.2439,0
multimodel_h1a,sd35,75,image_29.png,A person in a gymnasium,38.733,0.9735,0.2473,0.2456,0
multimodel_h1a,sd35,70,image_29.png,A person in a historic landmark event,38.153,0.9706,0.2498,0.2438,0
multimodel_h1a,sd35,70,image_29.png,A person in a gymnasium,38.153,0.9706,0.2473,0.2476,0
multimodel_h1a,sd35,none,image_32.png,A person in a local art market,43.178,0.9958,0.2049,0.2047,0
multimodel_h1a,sd35,none,image_32.png,A person in a pet festival,43.178,0.9958,0.206,0.2034,0
multimodel_h1a,sd35,75,image_32.png,A person in a local art market,36.786,0.9607,0.2049,0.2022,0
multimodel_h1a,sd35,75,image_32.png,A person in a pet festival,36.786,0.9607,0.206,0.2012,0
multimodel_h1a,sd35,70,image_32.png,A person in a local art market,36.302,0.9564,0.2049,0.2027,0
multimodel_h1a,sd35,70,image_32.png,A person in a pet festival,36.302,0.9564,0.206,0.1982,0
multimodel_h1a,sd35,none,image_33.png,A person in a basement,43.344,0.9932,0.2357,0.232,0
multimodel_h1a,sd35,none,image_33.png,A person in a movie set,43.344,0.9932,0.2361,0.2315,0
multimodel_h1a,sd35,75,image_33.png,A person in a basement,38.391,0.9625,0.2357,0.2263,0
multimodel_h1a,sd35,75,image_33.png,A person in a movie set,38.391,0.9625,0.2361,0.2266,0
multimodel_h1a,sd35,70,image_33.png,A person in a basement,37.91,0.9583,0.2357,0.2308,0
multimodel_h1a,sd35,70,image_33.png,A person in a movie set,37.91,0.9583,0.2361,0.2279,0
multimodel_h1a,sd35,none,image_37.png,A person in a garage,43.003,0.9965,0.2655,0.2625,0
multimodel_h1a,sd35,none,image_37.png,A person in a tech startup launch,43.003,0.9965,0.2637,0.26,0
multimodel_h1a,sd35,75,image_37.png,A person in a garage,37.702,0.9666,0.2655,0.2605,0
multimodel_h1a,sd35,75,image_37.png,A person in a tech startup launch,37.702,0.9666,0.2637,0.2581,0
multimodel_h1a,sd35,70,image_37.png,A person in a garage,37.308,0.9637,0.2655,0.2607,0
multimodel_h1a,sd35,70,image_37.png,A person in a tech startup launch,37.308,0.9637,0.2637,0.259,0
multimodel_h1a,sd35,none,image_47.png,A person in a hot dog stand,46.341,0.9974,0.2323,0.2326,0
multimodel_h1a,sd35,none,image_47.png,A person in a creative writing event,46.341,0.9974,0.2319,0.23,0
multimodel_h1a,sd35,75,image_47.png,A person in a hot dog stand,37.624,0.9657,0.2323,0.2286,0
multimodel_h1a,sd35,75,image_47.png,A person in a creative writing event,37.624,0.9657,0.2319,0.2281,0
multimodel_h1a,sd35,70,image_47.png,A person in a hot dog stand,37.104,0.9622,0.2323,0.2284,0
multimodel_h1a,sd35,70,image_47.png,A person in a creative writing event,37.104,0.9622,0.2319,0.2286,0
multimodel_h1a,sd35,none,image_49.png,A person in a music and arts festival,47.628,0.9947,0.2674,0.2597,0
multimodel_h1a,sd35,none,image_49.png,A person in a bus stop shelter,47.628,0.9947,0.27,0.2646,0
multimodel_h1a,sd35,75,image_49.png,A person in a music and arts festival,37.953,0.9545,0.2674,0.2523,0
multimodel_h1a,sd35,75,image_49.png,A person in a bus stop shelter,37.953,0.9545,0.27,0.2547,0
multimodel_h1a,sd35,70,image_49.png,A person in a music and arts festival,37.416,0.9498,0.2674,0.2534,0
multimodel_h1a,sd35,70,image_49.png,A person in a bus stop shelter,37.416,0.9498,0.27,0.2552,0
multimodel_h1a,sd35,none,image_53.png,A person in a parking structure,45.519,0.9964,0.1978,0.197,0
multimodel_h1a,sd35,none,image_53.png,A person in a science museum exhibit,45.519,0.9964,0.1957,0.1981,0
multimodel_h1a,sd35,75,image_53.png,A person in a parking structure,37.874,0.962,0.1978,0.1933,0
multimodel_h1a,sd35,75,image_53.png,A person in a science museum exhibit,37.874,0.962,0.1957,0.1953,0
multimodel_h1a,sd35,70,image_53.png,A person in a parking structure,37.352,0.9567,0.1978,0.1921,0
multimodel_h1a,sd35,70,image_53.png,A person in a science museum exhibit,37.352,0.9567,0.1957,0.1936,0
multimodel_h1a,sd35,none,image_57.png,A person in a gym sauna,45.04,0.9944,0.2435,0.2355,0
multimodel_h1a,sd35,none,image_57.png,A person in a community theater production,45.04,0.9944,0.2408,0.2369,0
multimodel_h1a,sd35,75,image_57.png,A person in a gym sauna,37.519,0.9628,0.2435,0.2333,0
multimodel_h1a,sd35,75,image_57.png,A person in a community theater production,37.519,0.9628,0.2408,0.2356,0
multimodel_h1a,sd35,70,image_57.png,A person in a gym sauna,36.99,0.9591,0.2435,0.2344,0
multimodel_h1a,sd35,70,image_57.png,A person in a community theater production,36.99,0.9591,0.2408,0.2336,0
multimodel_h1a,sd35,none,image_58.png,A person in a costume shop,37.513,0.9861,0.2543,0.2447,0
multimodel_h1a,sd35,none,image_58.png,A person in a candle shop,37.513,0.9861,0.2514,0.2477,0
multimodel_h1a,sd35,75,image_58.png,A person in a costume shop,32.804,0.9357,0.2543,0.2423,0
multimodel_h1a,sd35,75,image_58.png,A person in a candle shop,32.804,0.9357,0.2514,0.2428,0
multimodel_h1a,sd35,70,image_58.png,A person in a costume shop,32.389,0.9301,0.2543,0.2407,0
multimodel_h1a,sd35,70,image_58.png,A person in a candle shop,32.389,0.9301,0.2514,0.2422,0
multimodel_h1a,sd35,none,image_66.png,A person in a gym sauna,47.528,0.9975,0.2471,0.2464,0
multimodel_h1a,sd35,none,image_66.png,A person in a technology fair,47.528,0.9975,0.2451,0.2456,0
multimodel_h1a,sd35,75,image_66.png,A person in a gym sauna,39.689,0.9746,0.2471,0.243,0
multimodel_h1a,sd35,75,image_66.png,A person in a technology fair,39.689,0.9746,0.2451,0.2421,0
multimodel_h1a,sd35,70,image_66.png,A person in a gym sauna,39.161,0.9722,0.2471,0.2437,0
multimodel_h1a,sd35,70,image_66.png,A person in a technology fair,39.161,0.9722,0.2451,0.2432,0
multimodel_h1a,sd35,none,image_67.png,A person in a butcher’s shop,41.475,0.9938,0.2426,0.2387,0
multimodel_h1a,sd35,none,image_67.png,A person in a pet festival,41.475,0.9938,0.2433,0.239,0
multimodel_h1a,sd35,75,image_67.png,A person in a butcher’s shop,37.506,0.9675,0.2426,0.2336,0
multimodel_h1a,sd35,75,image_67.png,A person in a pet festival,37.506,0.9675,0.2433,0.2361,0
multimodel_h1a,sd35,70,image_67.png,A person in a butcher’s shop,37.085,0.9643,0.2426,0.2367,0
multimodel_h1a,sd35,70,image_67.png,A person in a pet festival,37.085,0.9643,0.2433,0.237,0
multimodel_h1a,sd35,none,image_73.png,A person in a locker room,47.907,0.9984,0.2194,0.2169,0
multimodel_h1a,sd35,none,image_73.png,A person in a street market,47.907,0.9984,0.2163,0.2161,0
multimodel_h1a,sd35,75,image_73.png,A person in a locker room,37.237,0.9541,0.2194,0.213,0
multimodel_h1a,sd35,75,image_73.png,A person in a street market,37.237,0.9541,0.2163,0.2137,0
multimodel_h1a,sd35,70,image_73.png,A person in a locker room,36.656,0.949,0.2194,0.2116,0
multimodel_h1a,sd35,70,image_73.png,A person in a street market,36.656,0.949,0.2163,0.2128,0
multimodel_h1a,sd35,none,image_80.png,A person in a hot dog stand,42.9,0.9931,0.2268,0.2254,0
multimodel_h1a,sd35,none,image_80.png,A person in a bridal fitting room,42.9,0.9931,0.2245,0.2249,0
multimodel_h1a,sd35,75,image_80.png,A person in a hot dog stand,36.395,0.959,0.2268,0.225,0
multimodel_h1a,sd35,75,image_80.png,A person in a bridal fitting room,36.395,0.959,0.2245,0.2212,0
multimodel_h1a,sd35,70,image_80.png,A person in a hot dog stand,35.771,0.9534,0.2268,0.2212,0
multimodel_h1a,sd35,70,image_80.png,A person in a bridal fitting room,35.771,0.9534,0.2245,0.2201,0
multimodel_h1a,sd35,none,image_82.png,A person in a beach resort,40.996,0.9955,0.1998,0.1942,0
multimodel_h1a,sd35,none,image_82.png,A person in a transit station,40.996,0.9955,0.1988,0.1948,0
multimodel_h1a,sd35,75,image_82.png,A person in a beach resort,37.471,0.9701,0.1998,0.1943,0
multimodel_h1a,sd35,75,image_82.png,A person in a transit station,37.471,0.9701,0.1988,0.1907,0
multimodel_h1a,sd35,70,image_82.png,A person in a beach resort,37.061,0.9663,0.1998,0.1921,0
multimodel_h1a,sd35,70,image_82.png,A person in a transit station,37.061,0.9663,0.1988,0.1929,0
multimodel_h1a,sd35,none,image_93.png,A person in a motel room,41.862,0.9941,0.2818,0.2809,0
multimodel_h1a,sd35,none,image_93.png,A person in a tech launch event,41.862,0.9941,0.2805,0.2784,0
multimodel_h1a,sd35,75,image_93.png,A person in a motel room,34.695,0.9594,0.2818,0.2774,0
multimodel_h1a,sd35,75,image_93.png,A person in a tech launch event,34.695,0.9594,0.2805,0.2753,0
multimodel_h1a,sd35,70,image_93.png,A person in a motel room,34.09,0.9549,0.2818,0.2777,0
multimodel_h1a,sd35,70,image_93.png,A person in a tech launch event,34.09,0.9549,0.2805,0.2786,0
multimodel_h1a,sd35,none,image_94.png,A person in a computer lab,43.162,0.9943,0.266,0.2623,0
